,DateTime,Tweet Id,Tweet,Username,Location,content_indo,Sentiment
1026,2022-09-02 07:15:17+00:00,1.57E+18,@seruanhl Alhamdulillah amanah dituntaskan dengan sangat2 moncer. Pak Anies kami ingin anda berkiprah lebih luas lagi demi Indonesia yg lebih bermartabat. The show must go on! https://t.co/K2c5fZbAVy,maztoks,,alhamdulillah amanah tuntas moncer anies kiprah luas indonesia martabat the show must go on,BAHAGIA
1027,2021-04-02 13:13:10+00:00,1.38E+18,@syahirularif @erickthohir Jadi teringat waktu jaman Pak SBY dan JK yang mempromosikan gas melon. Ujung-ujungnya koq sekarang jadi bermasalah?,slam_b,,jaman susilo bambang yudhoyono promosi gas melon ujung ujung,BAHAGIA
1028,2022-04-05 19:20:01+00:00,1.51E+18,"---
Menteri Erick Thohir buka puasa bersama dengan Artis/Musisi dari WAG SWARA di Restoran Bali Timbungan Sarinah

@erickthohir
#ErickThohirSolusiRakyat https://t.co/WwhkzowTBb",willona_007,,menteri erick thohir buka puasa artis musisi kasih swara restoran bal timbungan sarinah,BAHAGIA
1029,2022-04-17 07:18:52+00:00,1.52E+18,"Menteri BUMN @erickthohir mengatakan, Lembaga Global Safe Travel Barometer menobatkan Bandara Soekarno-Batta sebagai bandara teraman di Asia Tenggara bagi penumpang pesawat yang akan melakukan perjalanan di tengah pandemi Covid-19.

#ErickThohirSolusiRakyat https://t.co/EzqHJvJzoW",ketanminis,,menteri badan usaha milik negara lembaga global aman travel barometer nobat bandara soekarno batta bandara ram asia tenggara tumpang pesawat laku jalan pandemi covid,BAHAGIA
1030,2022-03-18 15:16:57+00:00,1.50E+18,"Majelis Pimpinan Wilayah Pusat Kedaulatan Rakyat (MPW-PAKAR) Provinsi Riau mendeklarasikan mendukung Erick Thohir maju sebagai calon Presiden RI pada Pilpres 2024, Menteri BUMN itu dinilai sosok pemimpin yang berprestasi, berani dan berintegritas.

#DenganETMerdekaBerdaulat https://t.co/6wMLBRI0cN",JeonMyeo,"Medan, Sumut",majelis pimpin wilayah pusat daulat rakyat mpw pakar provinsi riau deklarasi dukung erick thohir maju calon presiden ri pilih presiden menteri badan usaha milik negara nilai sosok pimpin prestasi berani integritas,BAHAGIA
1031,2021-10-08 01:12:10+00:00,1.45E+18,"Terima kasih pak @ganjarpranowo 
Atas ucapannya
Mewakili TKSK kab. Bandung
Sekali lagi mengucapkan hatur nuhun https://t.co/ypBL2Xh8ZU",WahidinDadang1,,terima kasih wakil tksk kabupaten bandung hatur terima kasih,BAHAGIA
1032,2022-12-05 02:26:27+00:00,1.60E+18,Momen keakraban Jokowi dan Prabowo kembali terlihat. https://t.co/fm0lRTaWY2 @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo,HendryWilliam_,,momen akrab jokowi prabowo lihat,BAHAGIA
1033,2018-08-29 09:51:45+00:00,1.03E+18,"@TeddyGusnaidi @tasya_k16 Ya udah gw tunggu hari senin ada apa ya? Sy cuma pesan ke temen2, bahwa jadi presiden itu sudah takdir Allah jadi kalo nnt pak @jokowi  menang tolong legowo itu takdir dari Allah SWT,begitu sebaliknya sy jg akan ikhlas jika @prabowo yg menang sy ikhlas beliau jd presiden #Jokowi",Pan_Shanum,Bekasi,ya gue tunggu senin ya pesan teman presiden takdir allah menang tolong legowo takdir allah subhanahu wa taala ikhlas menang ikhlas beliau presiden,BAHAGIA
1034,2022-12-24 04:32:44+00:00,1.61E+18,"Dalam 3 Tahun, Kontribusi BUMN ke Negara Capai Rp 1.198 Triliun Ini terdiri dari pajak, bagi hasil, dan dividen.angakw tersebut menunjukkan bahwa BUMN terus tumbuh dan bergerak positif.@erickthohir #BangkitBersamaET https://t.co/n54GqBG9uY",IciOriza09,"Jambi, Indonesia",kontribusi badan usaha milik negara negara capai rupiah triliun pajak hasil dividen angakw badan usaha milik negara tumbuh gerak positif,BAHAGIA
1035,2022-12-25 11:14:16+00:00,1.61E+18,@aniesbaswedan Ga da selamat Natal nih? ð,Ay_Rinjani,,selamat natal nih,BAHAGIA
1036,2020-01-12 07:35:55+00:00,1.22E+18,"Serah Terima Bantuan

Telah di terima donasi dari
Nama :INAKAF TEGAL
untuk :Donasi Bantuan Bencana JABODETABEK
Donasi berupa: Uang tunai Rp. 350.000
Penerima donasi : PMI KabTegal
@palangmerah @PMIJawaTengah @ganjarpranowo @umiazizah60 @sarwapramana @SabilillahArdie #pmisiapbantu https://t.co/K3sCDjgXH8",PMIKabTegal,"Kota Slawi, Kab. Tegal  Jateng",serah terima bantu terima donasi nama inakaf tegal donasi bantu bencana jabodetabek donasi upa uang tunai rupiah terima donasi palang merah indonesia kabtegal,BAHAGIA
1037,2021-10-08 03:04:55+00:00,1.45E+18,Bentuk baktiku terhadap jawa barat @ridwankamil https://t.co/9DZMwrsShA,zakiluqman,Bandung,bentuk bakti hadap jawa barat,BAHAGIA
1038,2022-12-16 08:01:49+00:00,1.60E+18,"Iya benar, pemilih mampu melihat bagaimana Pak Prabowo Konsisten, dalam serius kerja dan hasil kerjanya dirasakan.

@prabowo @Gerindra
Prabowo Lebih Baik
Indonesia Terus Maju https://t.co/W9LdDXRJte",RamdIqbal,,iya pilih lihat prabowo konsisten serius kerja hasil kerja prabowo indonesia maju,BAHAGIA
1039,2022-10-31 05:57:54+00:00,1.59E+18,@EddiKusmana1 @aniesbaswedan @musniumar @ganjarpranowo @WagimanDeep212_ @Uki23 Biarkan dgn kehaluan nya hingga ODGJ,Lembayung071,"DKI Jakarta, Indonesia",biar haluan nya odgj,BAHAGIA
1040,2020-06-21 04:49:30+00:00,1.27E+18,"@ridwankamil Selamat siang pak Gubernur,sy dari NTT NK HP 082113382122",fredriktuati,,selamat siang gubernur ntt natural killer handphone,BAHAGIA
1041,2019-01-17 11:56:15+00:00,1.09E+18,Doa rakyat bersamamu bang @sandiuno dan pak @prabowo https://t.co/CB3bkLoYg9,fq_alghifari,Palembang,doa rakyat bang,BAHAGIA
1042,2021-03-09 02:29:38+00:00,1.37E+18,"Di Masa pandemi seperti ini imun harus dijaga, tak lepas dari asupan makanan yang menjadi penunjang utamanya. Salah satu Olahan BURUAN SAE RAFFLESIA yaitu jus SANAS kaya akan manfaat dan vitamin
@ridwankamil @OdedMD @kangyanamulyana @pembdg @HumasBdg @disapangtan @Kec_Kircon https://t.co/MRmwUN4Qc8",KelSukapura1,,pandemi imun jaga lepas asupan makan tunjang utama salah olah buru sae rafflesia jus sanas kayak manfaat vitamin,BAHAGIA
1043,2022-12-16 03:38:01+00:00,1.60E+18,Ganjar Pranowo kembali menunjukan kedekatannya dengan Puan Maharani usai sebelumnya Ganjar sempat menjemput putri dari ketua umum PDI-P tersebut.,siipplahh,,ganjar pranowo puan maharani ganjar jemput putri ketua partai demokrasi indonesia p,BAHAGIA
1044,2022-12-10 04:39:10+00:00,1.60E+18,"Bahagia itu sebetulnya sangat simple dan sederhana. Menurut pak Ganjar, selama kita tahu jalan pulang, maka kita akan bahagia â¤ðð®ð© #GanjarPranowo #ganjarkita #GanjarHebat https://t.co/5Ps1Io8e2X",jalanmerdeka3,,bahagia simple sederhana ganjar jalan pulang bahagia,BAHAGIA
1045,2020-05-01 10:14:22+00:00,1.26E+18,@jatengpedia @ganjarpranowo @banimars ganjar jare malah ra jupuk gajine hahaha,novarendraa,Semarang,ganjar jare ra jupuk gajine haha,BAHAGIA
1046,2022-11-23 07:49:53+00:00,1.60E+18,@ridwankamil Namanya sama kaya anak teh Gisell yah,SugengSpriyadi,,nama kayak anak teh gisell ya,BAHAGIA
1047,2022-12-03 15:11:21+00:00,1.60E+18,@WagimanDeep212_ @ganjarpranowo @erickthohir Syukurlah Sengkuni dah Out dari PAN,CumCum70749885,,syukur sengkuni out,BAHAGIA
1048,2022-12-16 06:30:49+00:00,1.60E+18,"Pak Ganjar memang teladan bagi rakyat, dicintai rakyat #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #GanjarPilihanJokowi #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah https://t.co/ME7sN0VM8E",KaribGanjarYK,Daerah Istimewa Yogyakarta,ganjar teladan rakyat cinta rakyat,BAHAGIA
1049,2022-12-11 22:03:54+00:00,1.60E+18,@erickthohir @kaesangp Alhamdulillah pak erickthohir semoga sehat selalu ð,Khairil51260283,,alhamdulillah erickthohir moga sehat,BAHAGIA
1050,2022-12-09 11:25:28+00:00,1.60E+18,"Menteri BUMNÂ @erickthohir
mengatakan kehadiran Kereta Cepat Jakarta-BandungÂ pada 2023 serta dengan adanyaÂ kereta cargo,keduanya akan memberikan  multiplier effect, terutama dalam mendukung pertumbuhan ekonomi di Jawa barat.
#BangkitBersamaET https://t.co/oq3w7fWGex",abi_sasaLL,,menteri badan usaha milik negara hadir kereta cepat jakarta bandung kereta cargo multiplier effect utama dukung tumbuh ekonomi jawa barat,BAHAGIA
1051,2022-10-27 05:01:27+00:00,1.59E+18,"""Dukungan ini tentunya berangkat dari kepercayaan yang telah diberikan teman-teman pedagang pasar yang menaruh harapan besarnya kepada Bapak Prabowo Subianto,â pungkas Sudaryono. Mending Prabowo https://t.co/vkyip7PI63 dekade08",IsnaMaulidah2,,dukung berangkat percaya teman teman dagang pasar taruh harap prabowo subianto pungkas sudaryono mending prabowo dekade,BAHAGIA
1052,2022-07-23 16:51:37+00:00,1.55E+18,Hallo pak @aniesbaswedan semoga segera ditindak tegas agar aman dan nyaman,sellaAKA,,halo moga tindak aman nyaman,BAHAGIA
1053,2022-12-14 18:18:00+00:00,1.60E+18,@ganjarpranowo @kaesangp Aamiin aamiin aamiin yaa robbal'aalamiin ð¤²,HennyPujiPurwa1,,amin amin amin ya robbal aalamiin,BAHAGIA
1054,2019-09-16 02:09:25+00:00,1.17E+18,Rumah Singgah Humanis (Rangganis) adalah inovasi dari Kang @Ridwankamil melalui @Dinsosjabar sebagai sarana untuk memudahkan pasien berobat secara medis khususnya yang berasal dari luar Kota Bandung di Rumah Sakitâ¦ https://t.co/nv33Zy2PDx,dinsosjabar,Bandung,rumah singgah humanis rangganis inovasi kang sarana mudah pasien obat medis khusus kota bandung rumah sakit,BAHAGIA
1055,2022-11-25 11:32:07+00:00,1.60E+18,"@fifybebby @erickthohir akhirnya listrik disana sudah bisa menyala kembali, dan para masyarakat pun sudah bisa menggunakannya @erickthohir
#SatgasBencanaBUMN
#BUMNuntukCianjur",NeedgfOnly,,listrik nyala masyarakat,BAHAGIA
1056,2022-12-20 16:40:57+00:00,1.61E+18,Masyakat Indonesia sangat mengapresiasi kepimpinan Presiden  Ganjar di bidang InfrastrukturÂ  tetap semangat pak indonesia #GanjarPresidenku,AlejandraGM4,Cibiru Bandung,masyakat indonesia apresiasi pimpin presiden ganjar bidang infrastruktur semangat indonesia,BAHAGIA
1057,2022-02-14 05:53:40+00:00,1.49E+18,"Memiliki kepedulian sosial yang tinggi relawan wanita Garut Selatan dukung Erick Thohir jadi capres Indonesia 2024

#DenganETMerdekaBerdaulat https://t.co/s9KPDCYkc1",gelas_bambu_,,milik peduli sosial rawan wanita garut selatan dukung erick thohir calon presiden indonesia,BAHAGIA
1058,2022-12-06 12:13:18+00:00,1.60E+18,"Menteri BUMN Erick Thohir mengungkapkan peran perusahaan BUMN untuk terus menjadi lokomotif agen pembangunan dengan tujuan menciptakan jutaan lapangan kerja.
#TransformasiBRI",nindirahmi9,,menteri badan usaha milik negara erick thohir peran usaha badan usaha milik negara lokomotif agen bangun tuju cipta juta lapang kerja,BAHAGIA
1059,2022-12-20 09:17:24+00:00,1.61E+18,"Hijau, Berwibawa dan Kokoh. Itulah Kemeja Motif Army dari Sahabat Ganjar.

Gak percaya? Langsung checkout di Shopee dan Tokopedia kamu ya!

#SahabatGanjar #GanjarPranowo #Ganjar https://t.co/BO3O4c83GL",sahabatganjarid,"Yogyakarta, Indonesia",hijau wibawa kokoh kemeja motif army sahabat ganjar percaya langsung checkout shopee tokopedia ya,BAHAGIA
1060,2022-02-27 08:57:28+00:00,1.50E+18,"Menteri PUPR Basuki Hadimuljono menyebutkan, pembangunan Bendungan Kuwil Kawangkoan di Kabupaten Minahasa Utara dan Bendungan Lolak di Sulawesi Utara ditargetkan akan rampung pada tahun ini.

@jokowi
@erickthohir

https://t.co/8KG22zghw9",DamaiTanpa,,menteri kerja rumah rakyat basuki hadimuljono bangun bendung kuwil kawangkoan kabupaten minahasa utara bendung lolak sulawesi utara target rampung,BAHAGIA
1061,2022-12-15 04:33:00+00:00,1.60E+18,"Wah Ganjar Pranowo Festival #6 hadir di Yogyakarta ni, tepatnya di lapangan Parkir Mandala Krida, pada tgl 7 Januari 2023, warga Yogya wajib banget ni datang coz acaranya pasti seru dan meriah banget.  
#GanjarFestivalJogja https://t.co/PnVhhvVtaH",Amiah_am,,ganjar pranowo festival hadir yogyakarta nih lapang parkir mandala krida tanggal januari warga yogyakarta wajib banget nih acara seru riah banget,BAHAGIA
1062,2019-09-08 08:28:50+00:00,1.17E+18,"Festival Wong Gunung 2019
Penyambutan oleh Gubernur Jawa Tengah bapak @ganjarpranowo .
Terimakasih pak, sehat selalu ðð»
#fwg2019 https://t.co/E6LBdiuNpz",FarisPongki,,festival orang gunung sambut gubernur jawa terima kasih sehat,BAHAGIA
1063,2019-10-21 12:25:00+00:00,1.19E+18,@Dwiyana_DKM @achzam_prabu @prabowo @jokowi Dasar Easy peang.!,bindratno1,Jakarta - Indonesia,dasar easy peang,BAHAGIA
1064,2021-12-10 09:52:29+00:00,1.47E+18,"@PRFMnews @ElshintaBandung @bandungbaratkab @ridwankamil betul sih jalan flyover tol pdlrg teh lancar, mun ti kotbar, yg dari cianjur mah angger we bujurna di cipatat https://t.co/zLahyY15g0",spidamar,,sih jalan flyover tol pdlrg teh lancar mun ti kotbar cianjur angger we bujurna cipatat,BAHAGIA
1065,2022-12-20 07:00:12+00:00,1.61E+18,"nih yg pada penasaran kenapa sih Erick Thohir tu bisa jadi cawapres #KudaHitam di pulau jawa
ET Jawara di Tanah Jawa https://t.co/Suj5yrr7dx",hythisj,,nih penasaran sih erick thohir calon wakil presiden pulau jawa et jawara tanah jawa,BAHAGIA
1066,2018-07-13 04:24:33+00:00,1.02E+18,"@ridwankamil Saya tidak malas membaca pa, saya hobinya membaca novelðð",fanditandjung,,malas baca hobi baca novel,BAHAGIA
1067,2019-11-06 13:34:24+00:00,1.19E+18,@prabowo assalamu alaikum...ini 1bln yg lalu naik lagi pk jendralku.,HarunR05718,"Kota Surabaya, Jawa Timur",asalamualaikum alaikum jendralku,BAHAGIA
1068,2022-12-15 04:31:39+00:00,1.60E+18,"Ganjar pranowo festival #6 kan diadakan di lapangan parkir Mandala Krida Yogyakarta 7 Januari 2023. 
#GanjarFestivalJogja https://t.co/8cJPRVFwpT",Sung74442721,,ganjar pranowo festival lapang parkir mandala krida yogyakarta januari,BAHAGIA
1069,2022-06-12 13:40:20+00:00,1.54E+18,"Melihat Langsung Lokasi Pemakaman Eril di Cimaung Jawa Barat, RIDWAN KAMIL: Siapkan Tempat Terindah https://t.co/8OY8btvJVh",ombik_s,,lihat langsung lokasi makam eril cimaung jawa barat ridwan kamil indah,BAHAGIA
1070,2018-03-29 03:09:58+00:00,9.79E+17,"@fadreee Hebat ya pak Prabowo. Saat masa muda berperang. Seharusnya beliau jangan pensiun berperang. Ide yang baik jika dia menjadi pemimpin komando pasukan perdamaian di Timur Tengah, misalnya, dan menetap disana saja.",edelweiss11_,,hebat ya prabowo muda perang beliau pensiun perang ide pimpin komando pasu damai timur,BAHAGIA
1071,2018-09-25 00:53:02+00:00,1.04E+18,@Gerindra Selamat pagi .... Semoga @Gerindra @prabowo @sandiuno berjaya di 2019,ananda_akps,"Bekasi, Jawa Barat",selamat pagi moga jaya,BAHAGIA
1072,2019-01-25 16:26:03+00:00,1.09E+18,"@Malw1ka @PollingLagi @basuki_btp @PSSI @hputrasoeharto @ZUL_Hasan @fadlizon @Fahrihamzah @tifsembiring @ustadtengkuzul @zarazettirazr @delfinihon @etekewer2 @wartapoLitik @maspiyuuu @jokopujakesuma @karniilyas @iwanfals @susantisutisna2 @AijarRoman @purikeytara685 @Fariz_semewew @MenikSetyowati @RizieqSyihabFPI @aniesbaswedan @sandiuno @Yusrilihza_Mhd @anebukanteroris @noldimardin @prabowo @rockygerung @KakekKampret_ @idn_hokage @Ngaciroungud @BangPino_ @tawajkt @detikcom @kompascom @merdekadotcom @CNNIndonesia @tvOneNews @Teh_telor78 @DMedianacinta @Michell97446898 @Yantiriaahmad ""You may hate something even though it is good for you, and you may like something even though it is bad for you. 
  
And you do not know, but God knows"".
  
(someone wise)   \m/_ https://t.co/kC0S3TLdxp",ifalcrew,"Jakarta Capital City, INDONESIA.",hate something even though it is good for and like something even though it is bad for and do not know but god someone wise,BAHAGIA
1073,2022-10-31 02:38:02+00:00,1.59E+18,"Sehat, Cerdas Penuh Prestasi. Pak Ganjar yang terbaik.
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#capres2024
#ganjarpranowofor2024
#GanjarPilihanRakyat Jawa Tengah https://t.co/7nOrrqerFe",PancaPraMahesa,"Semarang, Jawa Tengah",sehat cerdas penuh prestasi ganjar jawa,BAHAGIA
1074,2021-05-09 02:37:26+00:00,1.39E+18,"@ridwankamil @ata_lia Semoga sehat selalu ya kang,,",HeriMeina,,moga sehat ya kang,BAHAGIA
1075,2022-12-07 08:03:43+00:00,1.60E+18,"Sebagaimana dipuji oleh Menteri BUMN Erick Thohir bahwa BRI berhasil
melakukan transformasi tanpa meninggalkan UMKM sebagai core utama bisnisnya.
#KinerjaBRIQ3",jekeyyilv,,puji menteri badan usaha milik negara erick thohir bank rakyat indonesia hasil laku transformasi tinggal usaha mikro core utama bisnis,BAHAGIA
1076,2022-12-01 07:00:00+00:00,1.60E+18,"Menurut Sekretaris PT Sriwijaya Optimis Mandiri (SOM) Faisal Mursyid, Erick Thohir merupakan figur yang tepat untuk membawa sepak bola nasional jauh lebih baik di masa depan.

#ProfesionalPrestasi
Reformasi Sepakbola Indonesia https://t.co/FeTuisjHFb",cahayaKamilah8,,sekretaris pt sriwijaya optimis mandiri som faisal mursyid erick thohir rupa figur bawa sepak bola nasional reformasi sepak bola indonesia,BAHAGIA
1077,2022-12-30 13:44:01+00:00,1.61E+18,"@Dwi_Ekaputri @erickthohir Sependapat dengan pak Erick Thohir, Generasi muda Indonesia memang banyak yang berkualitas! mereka hanya perlu didukung dan diberi ruang untuk berkarya mengembangkan passionnya. Saya yakin akan lahir karya baru yang keren bagi Bangsa Indonesia! https://t.co/heM0LGIUd8",Bimasofyan4,,erick thohir generasi muda indonesia kualitas dukung ruang karya kembang passionnya lahir karya keren bangsa indonesia,BAHAGIA
1078,2022-12-17 07:00:30+00:00,1.60E+18,"Keren bgt pak Erick Thohir bisa nonton bareng Legenda Sepakbola, Iri gak sih? Yah jelas iri lahh. Luar biasa bapak ET
FIFA Endorse Erick
#ETKelasDunia https://t.co/V1DAqcnC8W",uraewinter,,keren banget erick thohir tonton bareng legenda sepak bola iri sih ya iri et federation of international football association endorse erick,BAHAGIA
1079,2022-12-13 16:12:02+00:00,1.60E+18,Kami sangat mendukung pemerintahan Pak  GanjarÂ  Masyarakat sangat mengapresiasi keberhasilan presiden  Ganjar #GanjarPres #GanjarPresidenku,alesson2014,lembang Bandung,dukung perintah ganjar masyarakat apresiasi hasil presiden ganjar,BAHAGIA
1080,2022-12-14 12:28:31+00:00,1.60E+18,@pengarang_sajak @ridwankamil Ga usah dipikir @ridwankamil . Yg penting kebangun mesjid senilai 1T.. klo megah kan elu dpt nama... mayan kan buat ngraup suara,dicky_buliin,magelang - semarang,pikir bangun mesjid nila t megah nama lumayan ngraup suara,BAHAGIA
1081,2022-07-08 22:37:37+00:00,1.55E+18,"@ridwankamil Km pribadi, ummat Islam Indonesia dan kmsebagai rakyat Jawa Barat ikut ta'ziah dan mendoakan almarhum Eril semoga diterima Iman, Islamnya diterima amal Sholehnya dan diampuni segala dosa2nya dan termasuk syahid InsyaAlloh...semoga klrga di beri kesabaran dan ke iklasan.. aamiin",sumarno_hanif,,km pribadi umat islam indonesia kmsebagai rakyat jawa barat ta ziah doa almarhum eril moga terima iman islam terima amal sholehnya ampun dosa masuk syahid insyaallah moga keluarga sabar iklasan amin,BAHAGIA
1082,2022-06-11 06:23:10+00:00,1.54E+18,"Sblm Pandemi BUMN menjadikan Airport Bali &amp; Airport Soetta sbg tmpt u/ etalase kebudayaan dg beragam Kebudayaan Indonesia yg indah &amp; Beragam. 

Kini stlh Covid Mereda kembali di Aktifkan.
BANGGA KESENIAN &amp; BUDAYA INDONESIA
@erickthohir
#BangkitBersamaET https://t.co/MfPm702lQg",RatuCebong,,pandemi badan usaha milik negara airport bal amp airport soetta etalase budaya agam budaya indonesia indah amp agam covid reda aktif bangga seni amp budaya indonesia,BAHAGIA
1083,2022-12-30 08:58:36+00:00,1.61E+18,"Jaman Yohanes  Anies Baswedan yg penting kelihatan kerja, soal hasil nomer sekian.
Dwit gak ikut nyari aja kok.",sukmawijaya91,,jaman yohanes anies baswedan lihat kerja hasil nomer sekian dwit cari,BAHAGIA
1084,2019-07-31 03:53:53+00:00,1.16E+18,"@Yasmine_____99 @prabowo @sandiuno @aniesbaswedan Trima kasih jokowi... 

Trnyta ekonomi indo bnr2 tlah meroket",Bang_Hilmi84,"Malang, Jawa Timur",terima kasih jokowi nyata ekonomi indonesia roket,BAHAGIA
1085,2019-07-25 13:26:39+00:00,1.15E+18,@icauhaja @HacktivisMca Kita yakin pak Prabowo punya strategi gemilang untuk bangsa ini menjadi baik dan lebih baik untuk seluruh rakyat Indonesia,vi_tarizagustin,,prabowo strategi gemilang bangsa rakyat indonesia,BAHAGIA
1086,2022-11-20 03:27:54+00:00,1.59E+18,"Sedangkan dalam unggahan foto lain, Prabowo tampak ramah tamah dengan seseorang di dalam toko. https://t.co/AAfHmQPLC0 @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo",fina_sabian,,unggah foto prabowo ramah tamah orang toko,BAHAGIA
1087,2022-12-16 12:41:17+00:00,1.60E+18,@ganjarpranowo Komitmen pak Ganjar untuk menghapus tindak korupsi ini memang nyata dilakukannya. Mantap!,puteyf,,komitmen ganjar hapus tindak korupsi nyata laku mantap,BAHAGIA
1088,2022-08-16 18:48:14+00:00,1.56E+18,"Hut Republik Indonesia ke 77

(Favorit Gubernur)

#ridwankamil
#HUT77RI 
#JawaBarat https://t.co/IyLrdtFQo7",ZainulSiregar4,,ulang republik indonesia favorit gubernur,BAHAGIA
1089,2022-12-26 08:56:56+00:00,1.61E+18,"Erick thohir menjadi unggulan terbaik
#ErickMagnetElektoral
#GanjarETfor2024 https://t.co/Jg6HR0RtYd",hasansyukurr,,erick thohir unggul,BAHAGIA
1090,2020-10-04 06:04:59+00:00,1.31E+18,"Alhamdulillah...
Diusia ke-49 pk @ridwankamil, Gubernur Jawa Barat, selalu diberikan kesehatan dan kelancaran dalam memimpin masyarakat Jawa Barat menuju JUARA. 

#pplhiupdate #pplhiupdate_2020 #RKjabarjuara #jabarjuara #FordamJabarJuara #KinerjaRidwankamil @ataliapr @humas_jabar https://t.co/4qe84EXKG6",dewitresnaa,,alhamdulillah usia gubernur jawa barat sehat lancar pimpin masyarakat jawa barat tuju juara,BAHAGIA
1091,2020-08-26 16:52:02+00:00,1.30E+18,@BNPB_Indonesia @Kemenparekraf @wishnutama @aniesbaswedan Saat ini regulasi selama berkegiatan di bioskop tengah disusun secara detail. Ini semua sebagai bentuk sinergi bersama agar sektor parekraf segera #BangkitUntukIndonesiaMaju,RadioElshinta,,regulasi giat bioskop susun detail bentuk sinergi sektor parekraf,BAHAGIA
1092,2020-12-11 10:32:08+00:00,1.34E+18,"EKSPOR 20 TON KELAPA PARUT KERING JAWA BARAT KE ARAB SAUDI.

Gubernur Jabar Kang Ridwan Kamil melepaskan ekspor kelapa arut yang berasal dari kebun warga, dikumpulkan oleh koperasi dengan harga bersaing. Pemerataan ekonomi dari desa, rejeki kota.

Semoga Jawa Barat makin sukses https://t.co/tRPbtcg2T6",RKjuaraKCiamis,,ekspor ton kelapa parut kering jawa barat arab saudi gubernur jabar kang ridwan kamil lepas ekspor kelapa larut kebun warga kumpul koperasi harga saing perata ekonomi desa rejeki kota moga jawa barat sukses,BAHAGIA
1093,2018-07-24 13:45:43+00:00,1.02E+18,"@aniesbaswedan @asiangames2018 Gugling pak ""kali sentiong era ahok"" yg berprestasi jg hrs d apresiasi",aripramudyo,,gugling kali sentiong era ahok prestasi apresiasi,BAHAGIA
1094,2022-12-21 13:20:57+00:00,1.61E+18,"Sampai saat ini sudah 35 ribu jamban yang dibangun.Jambanisasi ini menjadi penting krn jd salah satu indikator hidup sehat.maka jambanisasi terus dikebut @ganjarpranowo  &amp; Insyaallah upaya ini akan dilakukan juga pd tahun depan ð

#GanjarUntukIndonesia
#GANTARIð®ð© https://t.co/STLlBjjV4m",PagiPerindu,,ribu jamban bangun jamban salah indikator hidup sehat jamban kebut amp insyaallah upaya laku,BAHAGIA
1095,2022-12-17 07:50:51+00:00,1.60E+18,Penilaian dari Pak Jokowi sangat tepat Pak Ganjar sangat cocok  menjadi the next Presiden #GanjarLebihMerakyat #ganjarpranowo #ganjar_pranowo https://t.co/ySttNfMFi7 https://t.co/8KUH6OQAzl,ACIselamaya,"Bengkulu, Indonesia",nilai jokowi ganjar cocok the next presiden,BAHAGIA
1096,2019-09-07 14:54:47+00:00,1.17E+18,"Terima kasih @hendrarprihadi @ganjarpranowo  saya betah di semarang â¤ï¸ Masih banyak kursi setiap malming, masa yang suka cuma aku??? masih ada tgl 14 21 28 di bulan ini  #wayangwong #TBRS https://t.co/9fVbZAqzt1",munasirohmuna,Semarang,terima kasih betah semarang kursi malam minggu suka tanggal,BAHAGIA
1097,2019-06-29 11:37:30+00:00,1.14E+18,@HarryAcim @Elina_Vay @aniesbaswedan Selamat pak anis pemimpin masa depan,ardimahir,"Malang, Jawa Timur",selamat anis pimpin,BAHAGIA
1098,2022-03-21 08:43:03+00:00,1.51E+18,"Jokowi dan Erick Thohir berhasil promosikan pariwisata Indonesia dengan gelaran MotoGP yang diselenggarakan di Mandalika, Lombok, Nusa Tenggara Barat.
#JokowiErickUntukMandalika https://t.co/9TfpYQyuG8",myungsookimx,,jokowi erick thohir hasil promosi pariwisata indonesia gelar moto gp selenggara mandalika lombok nusa tenggara barat,BAHAGIA
1099,2019-05-09 09:21:22+00:00,1.13E+18,@MSApunya @fadlizon @prabowo Seribu cara  di lakukan ... ingat kebenaran tida akan tertukar ...,Adit27114586,,ribu laku tukar,BAHAGIA
1100,2018-10-03 23:43:38+00:00,1.05E+18,@OVAL222 @prabowo @PEPESOfficial @Surgabidadari3 @Aisyah_PEPES @swulll @Umnia77 @zarazettirazr @mom_zha @irenar23 @bundanajkiar Terima Kasih banyak ya sahabatku,fahiraidris,DKI Jakarta,terima kasih ya sahabat,BAHAGIA
1101,2020-01-12 13:23:11+00:00,1.22E+18,@permadiaktivis @Joanna_Rahardjo @FigoAntasena @aagym @aniesbaswedan @prabowo Thank you kang...Terima Kasih ðððð»ðð»,leilanypuaha,,terima kasih kang terima kasih,BAHAGIA
1102,2022-12-31 07:00:00+00:00,1.61E+18,"Sebagai masyarakat kami antusias dengan pak erick thohir yang akan Blacklist Bos BUMN korup jangan sampai banyak yang korup seperti itu di perusahaan negara. 
#ETSikatKoruptor 
https://t.co/P4AK0yHCdC",senareksa,,masyarakat antusias erick thohir daftar hitam bos badan usaha milik negara korup korup usaha negara,BAHAGIA
